request_number,request_order_index,source_task_number,request_number_mapping,trace_id,search_decisions,visit_windows,authoritative_targets,top1_target_hits,top1_target_recall,top1_hit_visit_windows,top1_visit_window_coverage,top1_requested_candidates,top3_target_hits,top3_target_recall,top3_hit_visit_windows,top3_visit_window_coverage,top3_requested_candidates,top5_target_hits,top5_target_recall,top5_hit_visit_windows,top5_visit_window_coverage,top5_requested_candidates,runtime_policy,runtime_repetitions,runtime_selected_candidates_per_replay,runtime_selected_exact_candidates_per_replay,runtime_overlap_hits,runtime_target_observations,runtime_overall_hit_rate,runtime_source_counts,wrong_speculations_started,wrong_speculations_started_per_replay,wasted_speculative_service_ms_per_replay,physical_call_amplification_vs_demand_only,physical_calls_started_per_replay,extra_physical_calls_per_replay,baseline_authority_wait_ms_mean_per_request,pattern_authority_wait_ms_mean_per_request,pattern_runtime_overhead_ms_mean_per_request,pattern_conservative_latency_ms_mean_per_request,conservative_latency_benefit_ms_mean_per_request,conservative_authority_wait_speedup_fraction,conservative_authority_wait_speedup_ratio,authority_wait_benefit_repeat_min_ms,authority_wait_benefit_repeat_median_ms,authority_wait_benefit_repeat_max_ms,baseline_request_critical_path_proxy_ms_mean,pattern_request_critical_path_proxy_ms_mean,request_critical_path_benefit_ms_mean,request_critical_path_speedup_fraction,request_critical_path_speedup_ratio,request_critical_path_benefit_repeat_min_ms,request_critical_path_benefit_repeat_median_ms,request_critical_path_benefit_repeat_max_ms,request_critical_path_positive_repetitions,baseline_latency_ms,pattern_conservative_latency_ms,conservative_speedup_fraction,conservative_speedup_ratio,speedup_factor_min,speedup_factor_max,timing_status,cumulative_top1_target_recall,cumulative_top3_target_recall,cumulative_top5_target_recall,cumulative_runtime_overall_hit_rate,cumulative_request_critical_path_speedup_fraction
59,59,59,parsed_task_number,trace_20260129_184959_task59_In_ecology__how_do_birds_achie.jsonl,4,2,2,1,0.5,1,0.5,4,2,1.0,2,1.0,12,2,1.0,2,1.0,20,utility_global_risk_limited,8,2.0,1.0,8,16,0.5,"{""executed"":8,""promoted_inflight"":8}",8,1.0,5.471273630973883,1.5,3.0,1.0,10.552954117883928,7.644218632776756,1.6909189999999998,9.335137632776755,1.217816485107173,0.11540052875273649,1.1304551183938925,1.0664710406037867,1.2287979563438447,1.3342209491955341,23.483781740651466,22.555214003999772,0.9285677366516936,0.039540809351174544,1.0411686511370288,0.6879470089426647,0.9375704754585783,1.1025679774558554,8,23.483781740651466,22.555214003999772,0.039540809351174544,1.0411686511370288,1.030345282672063,1.0488063792262332,measured_isolated_trace_drained_wall_proxy,0.22580645161290322,0.46774193548387094,0.5860215053763441,0.043010752688172046,-0.08687392158451193
60,60,60,parsed_task_number,trace_20260129_185333_task60_How_to_conduct_comprehensive_a.jsonl,1,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.410590625,,,,,,,,3.275480499723926,3.69246174349742,-0.41698124377349366,-0.12730383948511947,0.8870722914034749,-0.4510957861325142,-0.42215223047010575,-0.34519975278586124,0,3.275480499723926,3.69246174349742,-0.12730383948511947,0.8870722914034749,0.8785850333646974,0.9063022946606627,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22580645161290322,0.46774193548387094,0.5860215053763441,0.043010752688172046,-0.08696354221478526
61,61,61,parsed_task_number,trace_20260129_185704_task61_Research_on_the_price_dynamics.jsonl,2,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.82119875,,,,,,,,6.449785127188079,7.301466114028617,-0.8516809868405382,-0.13204796284614315,0.8833547984008079,-0.9077324177150423,-0.868845043611973,-0.7412414526578779,0,6.449785127188079,7.301466114028617,-0.13204796284614315,0.8833547984008079,0.8759790893085296,0.8979574874468722,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22580645161290322,0.46774193548387094,0.5860215053763441,0.043010752688172046,-0.08715947644917355
62,62,62,parsed_task_number,trace_20260129_190100_task62_What_are_the_most_effective_ap.jsonl,2,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.82733125,,,,,,,,6.443433383537922,7.286410113180782,-0.8429767296428601,-0.13082725923675234,0.8843083608321808,-0.8683184389036889,-0.836288945890292,-0.8161814877775306,0,6.443433383537922,7.286410113180782,-0.13082725923675234,0.8843083608321808,0.8809346626942031,0.8878395439270027,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22580645161290322,0.46774193548387094,0.5860215053763441,0.043010752688172046,-0.08734824758583701
63,63,63,parsed_task_number,trace_20260129_190604_task63__working_on_LN-based_nonlinear.jsonl,2,2,2,1,0.5,1,0.5,2,2,1.0,2,1.0,6,2,1.0,2,1.0,10,utility_global_risk_limited,8,0.0,0.0,0,16,0.0,"{""executed"":16}",0,0.0,0.0,1.0,2.0,0.0,10.512838372960687,10.522976001084317,0.82799375,11.350969751084316,-0.838131378123629,-0.07972455662205616,0.9261621344692981,-0.9075104305290579,-0.8517430104412883,-0.7545065137604177,17.1078036291874,17.966080242501366,-0.858276613313965,-0.05016872018858519,0.9522279427827787,-0.9373275208298857,-0.8731435047474498,-0.6975304679025705,0,17.1078036291874,17.966080242501366,-0.05016872018858519,0.9522279427827787,0.9478804517323599,0.9611428587135761,measured_isolated_trace_drained_wall_proxy,0.22872340425531915,0.4734042553191489,0.5904255319148937,0.0425531914893617,-0.08692635785375859
64,64,64,parsed_task_number,trace_20260129_190724_task64_Regarding_the_attitude_control.jsonl,1,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.412112,,,,,,,,3.2783885035314597,3.7028472489450497,-0.42445874541358997,-0.12947176484921347,0.885369631292644,-0.4421287213458118,-0.41886576772727047,-0.4074037770746646,0,3.2783885035314597,3.7028472489450497,-0.12947176484921347,0.885369631292644,0.8805712030630743,0.8893074252124825,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22872340425531915,0.4734042553191489,0.5904255319148937,0.0425531914893617,-0.08701867249424015
65,65,65,parsed_task_number,trace_20260129_191021_task65_As_an_agricultural_engineering.jsonl,5,1,1,0,0.0,0,0.0,5,1,1.0,1,1.0,15,1,1.0,1,1.0,25,utility_global_risk_limited,8,1.0,0.0,0,8,0.0,"{""executed"":8}",8,1.0,5.33736300712917,2.0,2.0,1.0,5.538887991860975,5.292894122248981,2.094979375,7.387873497248981,-1.848985505388006,-0.33381890157464217,0.7497269672962711,-2.284883735933512,-2.097330259189442,0.02176027650508283,21.56534125242615,25.830572484180518,-4.265231231754367,-0.19778176388813315,0.8348766279041422,-4.7189657329611485,-4.497163258263097,-2.4853887138918047,0,21.56534125242615,25.830572484180518,-0.19778176388813315,0.8348766279041422,0.8190236766204951,0.9044099525158574,measured_isolated_trace_drained_wall_proxy,0.2275132275132275,0.47619047619047616,0.5925925925925926,0.042328042328042326,-0.08857734200770012
66,66,66,parsed_task_number,trace_20260129_191422_task66_Which_Obsidian_plugins_can_eff.jsonl,4,3,3,0,0.0,0,0.0,4,0,0.0,0,0.0,12,0,0.0,0,0.0,20,utility_global_risk_limited,8,0.0,0.0,0,24,0.0,"{""executed"":24}",0,0.0,0.0,1.0,3.0,0.0,15.76781439507613,15.76992885384243,1.6576606249999999,17.427589478842428,-1.6597750837662986,-0.10526348434724107,0.9047616375298884,-1.7847849512161909,-1.659107956841275,-1.5483780435793697,28.753023616445716,30.461669623376856,-1.70864600693114,-0.0594249157835997,0.9439083271515789,-1.8907549896301319,-1.6992255335697521,-1.5265069308714558,0,28.753023616445716,30.461669623376856,-0.0594249157835997,0.9439083271515789,0.9381371864456699,0.9497655616169092,measured_isolated_trace_drained_wall_proxy,0.22395833333333334,0.46875,0.5833333333333334,0.041666666666666664,-0.08804044869206824
67,67,67,parsed_task_number,trace_20260129_192137_task67_Summarize_recent_research_prog.jsonl,3,0,0,,,,,3,,,,,9,,,,,15,utility_global_risk_limited,8,1.0,0.0,,,,,8,1.0,5.340932126273401,,1.0,1.0,,,1.259355625,,,,,,,,9.595953750249464,13.255730746350642,-3.6597769961011775,-0.3813875192974992,0.7239098269170314,-3.7539772331732504,-3.658334246465861,-3.5607882767002277,0,9.595953750249464,13.255730746350642,-0.3813875192974992,0.7239098269170314,0.7185584705795148,0.7305360532338058,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22395833333333334,0.46875,0.5833333333333334,0.041666666666666664,-0.08983245078634722
68,68,68,parsed_task_number,trace_20260129_192805_task68_I_need_to_dynamically_adjust_K.jsonl,3,1,7,1,0.14285714285714285,1,1.0,2,3,0.42857142857142855,1,1.0,6,4,0.5714285714285714,1,1.0,10,utility_global_risk_limited,8,0.0,0.0,0,56,0.0,"{""executed"":56}",0,0.0,0.0,1.0,7.0,0.0,86.70683685340919,86.63540962152183,1.251154125,87.88656374652183,-1.179726893112644,-0.013605927005584897,0.9865767093077487,-2.771640174947411,-0.8958332806919813,0.06877376968038096,31.46338849910535,32.60089573657785,-1.137507237472498,-0.03615336083412766,0.9651080986650244,-1.5832862575556348,-1.207479234181271,-0.10214523561477762,0,31.46338849910535,32.60089573657785,-0.03615336083412766,0.9651080986650244,0.9516695754442384,0.9968713508694053,measured_isolated_trace_drained_wall_proxy,0.22110552763819097,0.46733668341708545,0.5829145728643216,0.04020100502512563,-0.08877838810444325
69,69,69,parsed_task_number,trace_20260129_193204_task69_Please_provide_a_detailed_expl.jsonl,1,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.41300737499999995,,,,,,,,3.2714882545406,3.7111778711673242,-0.43968961662672434,-0.13440048761185847,0.8815228932995273,-0.5027617208665607,-0.4323257363407311,-0.4153597165836391,0,3.2714882545406,3.7111778711673242,-0.13440048761185847,0.8815228932995273,0.8670144741207527,0.8876361108463156,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22110552763819097,0.46733668341708545,0.5829145728643216,0.04020100502512563,-0.08887134692813761
70,70,70,parsed_task_number,trace_20260129_193436_task70_Trace_the_evolution_from_Java.jsonl,3,2,2,1,0.5,1,0.5,3,1,0.5,1,0.5,9,1,0.5,1,0.5,15,utility_global_risk_limited,8,1.0,1.0,8,16,0.5,"{""executed"":8,""promoted_inflight"":8}",0,0.0,0.0,1.0,2.0,0.0,10.505172489502002,7.462198125722352,1.2678913749999998,8.730089500722352,1.7750829887796495,0.16897228394426844,1.2033293001901955,1.726091756257087,1.7737232158132046,1.848282743221462,20.243094499164727,18.662715871214793,1.5803786279499334,0.07807001187566176,1.0846810635094914,1.4904657270741453,1.5894957593624284,1.679778751822262,8,20.243094499164727,18.662715871214793,0.07807001187566176,1.0846810635094914,1.079356767137934,1.0900676469852333,measured_isolated_trace_drained_wall_proxy,0.22388059701492538,0.46766169154228854,0.582089552238806,0.04477611940298507,-0.0867927538798091
71,71,71,parsed_task_number,trace_20260129_193541_task71_Acting_as_an_expert_in_K-12_ed.jsonl,2,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.8227592499999999,,,,,,,,6.4599062607157975,7.280968875590506,-0.8210626148747089,-0.12710132031911714,0.8872316818126601,-0.8821655175660545,-0.8380779874522979,-0.7033525145624573,0,6.4599062607157975,7.280968875590506,-0.12710132031911714,0.8872316818126601,0.8792441309544096,0.9034317062202923,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22388059701492538,0.46766169154228854,0.582089552238806,0.04477611940298507,-0.08695227934357375
72,72,72,parsed_task_number,trace_20260129_193742_task72_Please_write_a_literature_revi.jsonl,2,0,0,,,,,2,,,,,6,,,,,10,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.823305125,,,,,,,,6.436621995817404,7.283598639502916,-0.8469766436855117,-0.13158713440619746,0.8837145365078333,-0.8814634749677772,-0.8419200423185522,-0.8356575382885332,0,6.436621995817404,7.283598639502916,-0.13158713440619746,0.8837145365078333,0.8794490101292766,0.885194742976024,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22388059701492538,0.46766169154228854,0.582089552238806,0.04477611940298507,-0.08712759850185933
73,73,73,parsed_task_number,trace_20260129_193957_task73_As_a_senior_elementary_school.jsonl,2,2,2,0,0.0,0,0.0,2,0,0.0,0,0.0,6,0,0.0,0,0.0,10,utility_global_risk_limited,8,0.0,0.0,0,16,0.0,"{""executed"":16}",0,0.0,0.0,1.0,2.0,0.0,10.505966616619844,10.512511238630395,0.832702125,11.345213363630396,-0.8392467470105522,-0.0798828682439283,0.9260263584199355,-0.9129804992277621,-0.8465339409276098,-0.7489275363711416,17.09451225178782,17.954633764190394,-0.860121512402575,-0.050315650995694225,0.952094733666022,-1.0478135192778701,-0.8613800275151426,-0.7067924709071214,0,17.09451225178782,17.954633764190394,-0.050315650995694225,0.952094733666022,0.9419646797534605,0.9605018900287564,measured_isolated_trace_drained_wall_proxy,0.22167487684729065,0.4630541871921182,0.5763546798029556,0.04433497536945813,-0.08674755282223147
74,74,74,parsed_task_number,trace_20260129_194102_task74_Please_conduct_a_study_and_pre.jsonl,8,0,0,,,,,8,,,,,24,,,,,40,utility_global_risk_limited,8,2.0,0.0,,,,,16,2.0,10.662325366865844,,2.0,2.0,,,3.3483424999999998,,,,,,,,25.38144801656017,33.51908436957059,-8.137636353010421,-0.32061355789082663,0.7572237874016047,-8.40088799372792,-8.099162471578566,-8.001654977076797,0,25.38144801656017,33.51908436957059,-0.32061355789082663,0.7572237874016047,0.751928544682271,0.7599876678440738,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22167487684729065,0.4630541871921182,0.5763546798029556,0.04433497536945813,-0.09027830390550524
75,75,75,parsed_task_number,trace_20260129_194149_task75_Could_the_rapeutic_interventio.jsonl,3,2,2,0,0.0,0,0.0,3,0,0.0,0,0.0,9,2,1.0,2,1.0,15,utility_global_risk_limited,8,0.0,0.0,0,16,0.0,"{""executed"":16}",0,0.0,0.0,1.0,2.0,0.0,10.526593883696478,10.511608619708568,1.241407,11.753015619708568,-1.2264217360120906,-0.11650698692875051,0.8956504631921436,-1.2824561716826854,-1.2314402541334628,-1.1410222892876267,20.262345249648206,21.5357205036347,-1.2733752539864938,-0.06284441599911057,0.9408714812317712,-1.3765052883903692,-1.275778269955815,-1.1139132423344265,0,20.262345249648206,21.5357205036347,-0.06284441599911057,0.9408714812317712,0.936172351817484,0.9481363467576707,measured_isolated_trace_drained_wall_proxy,0.21951219512195122,0.4585365853658537,0.5804878048780487,0.04390243902439024,-0.08995159747459992
76,76,76,parsed_task_number,trace_20260129_194249_task76_The_significance_of_the_gut_mi.jsonl,3,0,0,,,,,2,,,,,6,,,,,10,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,1.2351101249999998,,,,,,,,9.603148508176673,10.87786877385985,-1.274720265683177,-0.1327398263806716,0.8828152561698112,-1.37210228629589,-1.267358269870206,-1.1783812535944573,0,9.603148508176673,10.87786877385985,-0.1327398263806716,0.8828152561698112,0.8746639723092874,0.891773763639132,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.21951219512195122,0.4585365853658537,0.5804878048780487,0.04390243902439024,-0.09019174286817071
77,77,77,parsed_task_number,trace_20260129_194507_task77_What_is_the_role_of_need_for_c.jsonl,5,4,9,2,0.2222222222222222,2,0.5,5,5,0.5555555555555556,4,1.0,15,7,0.7777777777777778,4,1.0,25,utility_global_risk_limited,8,2.0,1.0,8,72,0.1111111111111111,"{""executed"":64,""promoted_inflight"":8}",8,1.0,5.3409847532748245,1.1111111111111112,10.0,1.0,80.35100484266877,77.50333922012942,2.12526625,79.62860547012941,0.7223993725393569,0.008990545593721578,1.0090721088015329,0.02921416541761168,0.7429837109166237,1.158719262363464,48.27799423219403,49.89714300469793,-1.6191487725038982,-0.033538029038997934,0.9675502709172857,-1.8409017925180464,-1.6411952660448819,-1.2327457647800415,0,48.27799423219403,49.89714300469793,-0.033538029038997934,0.9675502709172857,0.9632470505151888,0.9753026085125885,measured_isolated_trace_drained_wall_proxy,0.21962616822429906,0.46261682242990654,0.5887850467289719,0.04672897196261682,-0.08863710292201814
78,78,78,parsed_task_number,trace_20260129_194634_task78_Parkinson_s_disease_has_a_prof.jsonl,2,2,6,2,0.3333333333333333,2,1.0,2,4,0.6666666666666666,2,1.0,6,4,0.6666666666666666,2,1.0,10,utility_global_risk_limited,8,0.0,0.0,0,48,0.0,"{""executed"":48}",0,0.0,0.0,1.0,6.0,0.0,53.58334414631827,53.54552097560372,0.839374875,54.38489585060372,-0.8015517042854512,-0.01495897124480847,0.9852615015299959,-1.0166835471025109,-0.7994700676699578,-0.6298524011794924,27.943523236899637,28.804160752940252,-0.8606375160406152,-0.030799176923550456,0.9701210695419146,-0.9380634984944756,-0.8590460167278344,-0.7967765088205034,0,27.943523236899637,28.804160752940252,-0.030799176923550456,0.9701210695419146,0.9676485768649953,0.9722772987008675,measured_isolated_trace_drained_wall_proxy,0.22272727272727272,0.4681818181818182,0.5909090909090909,0.045454545454545456,-0.08773282404203493
79,79,79,parsed_task_number,trace_20260129_194840_task79_Write_a_paper_on_Middle_Easter.jsonl,2,2,2,1,0.5,1,0.5,2,1,0.5,1,0.5,6,1,0.5,1,0.5,10,utility_global_risk_limited,8,0.0,0.0,0,16,0.0,"{""executed"":16}",0,0.0,0.0,1.0,2.0,0.0,10.539225120737683,10.53790111473063,0.8319169999999999,11.36981811473063,-0.8305929939929477,-0.07880968330001961,0.9269475566265357,-0.916416489349544,-0.8327384798011332,-0.7023385212210416,17.14853812882211,17.989924494201578,-0.8413863653794671,-0.04906461175050959,0.953230133586683,-1.015182479192763,-0.8478514611732955,-0.6101375440147514,0,17.14853812882211,17.989924494201578,-0.04906461175050959,0.953230133586683,0.9440334162383172,0.9659719770386721,measured_isolated_trace_drained_wall_proxy,0.22522522522522523,0.46846846846846846,0.5900900900900901,0.04504504504504504,-0.08736533650999456
80,80,80,parsed_task_number,trace_20260129_195012_task80_Please_investigate_the_influen.jsonl,0,0,0,,,,,0,,,,,0,,,,,0,utility_global_risk_limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_applicable_no_search_decision,0.22522522522522523,0.46846846846846846,0.5900900900900901,0.04504504504504504,-0.08736533650999456
81,81,81,parsed_task_number,trace_20260129_195211_task81_Write_an_analysis_exploring_ho.jsonl,3,1,1,0,0.0,0,0.0,2,0,0.0,0,0.0,6,0,0.0,0,0.0,10,utility_global_risk_limited,8,0.0,0.0,0,8,0.0,"{""executed"":8}",0,0.0,0.0,1.0,1.0,0.0,5.252437375020236,5.260117737634573,1.2421345,6.502252237634573,-1.249814862614337,-0.23794950294091263,0.8077873916701512,-1.2882882460087834,-1.2421057021571844,-1.2278532719756363,14.913090359186754,16.188072370169145,-1.2749820109823915,-0.08549415180046688,0.9212394174038975,-1.3394012806023667,-1.2747512248828272,-1.2204002580623339,0,14.913090359186754,16.188072370169145,-0.08549415180046688,0.9212394174038975,0.917399818562779,0.9244267440929709,measured_isolated_trace_drained_wall_proxy,0.2242152466367713,0.4663677130044843,0.5874439461883408,0.04484304932735426,-0.08734999842492881
82,82,82,parsed_task_number,trace_20260129_195638_task82_Research_and_analyze_the_diver.jsonl,6,0,0,,,,,6,,,,,18,,,,,30,utility_global_risk_limited,8,5.0,0.0,,,,,40,5.0,26.608276850311086,,5.0,5.0,,,2.576346375,,,,,,,,19.077767625276465,33.30252687425012,-14.224759248973655,-0.745619693476454,0.5728624646806487,-14.378976517546775,-14.25983451605201,-13.970375443532916,0,19.077767625276465,33.30252687425012,-0.745619693476454,0.5728624646806487,0.5693499872953991,0.5793868848315773,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.2242152466367713,0.4663677130044843,0.5874439461883408,0.04484304932735426,-0.0941810553008975
83,83,83,parsed_task_number,trace_20260129_195857_task83_Acting_as_a_senior_hardware_pr.jsonl,1,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.410608125,,,,,,,,3.2697337519493885,3.6815576223429662,-0.4118238703935777,-0.1259502765777341,0.8881386867628354,-0.44105775859266494,-0.4183197507640717,-0.3820357142953572,0,3.2697337519493885,3.6815576223429662,-0.1259502765777341,0.8881386867628354,0.8807268843835998,0.8962070367902124,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.2242152466367713,0.4663677130044843,0.5874439461883408,0.04484304932735426,-0.09423745849666228
84,84,84,parsed_task_number,trace_20260129_200117_task84_Research_for_me_how_to_improve.jsonl,2,1,1,0,0.0,0,0.0,2,1,1.0,1,1.0,6,1,1.0,1,1.0,10,utility_global_risk_limited,8,0.0,0.0,0,8,0.0,"{""executed"":8}",0,0.0,0.0,1.0,1.0,0.0,5.249792506219819,5.248199246125296,0.824131875,6.072331121125296,-0.8225386149054765,-0.15668021430008022,0.864543188028085,-0.8625194916080235,-0.829902484391272,-0.782960500355184,11.740542875486426,12.607006985660437,-0.8664641101740109,-0.07380102601414947,0.9312712278846557,-0.9489884943713243,-0.8672264631849522,-0.7617304910917575,0,11.740542875486426,12.607006985660437,-0.07380102601414947,0.9312712278846557,0.9254404598355013,0.9393678330997128,measured_isolated_trace_drained_wall_proxy,0.22321428571428573,0.46875,0.5892857142857143,0.044642857142857144,-0.09410800367774079
85,85,85,parsed_task_number,trace_20260129_200407_task85_The_primary_components_of_a_pr.jsonl,3,0,0,,,,,3,,,,,9,,,,,15,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,1.2804749999999998,,,,,,,,9.761311492184177,11.116048374133575,-1.354736881949398,-0.13878635909059223,0.8781278349686031,-1.6937212660926573,-1.3357407463266693,-1.183020229546278,0,9.761311492184177,11.116048374133575,-0.13878635909059223,0.8781278349686031,0.8501093851619027,0.8919329684341066,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22321428571428573,0.46875,0.5892857142857143,0.044642857142857144,-0.09434207544828638
86,86,86,parsed_task_number,trace_20260129_200910_task86_Conduct_a_research_report_on_t.jsonl,2,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.828371,,,,,,,,6.481456752226222,7.293565995666459,-0.8121092434402364,-0.12529733275799404,0.8886540213768191,-0.8967915311467642,-0.8558300143585349,-0.5044204992254073,0,6.481456752226222,7.293565995666459,-0.12529733275799404,0.8886540213768191,0.877412997747367,0.9313553202707537,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22321428571428573,0.46875,0.5892857142857143,0.044642857142857144,-0.09444938603752058
87,87,87,parsed_task_number,trace_20260129_201743_task87_Are_AI_fashion_design_tools_le.jsonl,1,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.411961875,,,,,,,,3.2806936360429972,3.6995262545073775,-0.41883261846438025,-0.12766587341863303,0.8867874993577654,-0.5115697623236475,-0.4198577426845578,-0.36345373345598553,0,3.2806936360429972,3.6995262545073775,-0.12766587341863303,0.8867874993577654,0.8643550350658856,0.9017055216683652,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.22321428571428573,0.46875,0.5892857142857143,0.044642857142857144,-0.09450756869159674
88,88,88,parsed_task_number,trace_20260129_202117_task88_How_did_Netflix_manage_to_succ.jsonl,1,1,1,0,0.0,0,0.0,1,0,0.0,0,0.0,3,0,0.0,0,0.0,5,utility_global_risk_limited,8,0.0,0.0,0,8,0.0,"{""executed"":8}",0,0.0,0.0,1.0,1.0,0.0,5.260894628008828,5.2470571172307245,0.41264912499999995,5.659706242230724,-0.3988116142218967,-0.07580680519595222,0.9295349268755142,-0.4458547230366468,-0.4031412355318069,-0.35651876187938447,8.612541627371684,9.011013264256194,-0.39847163688451026,-0.046266439585977724,0.9557794861466778,-0.45881080413296793,-0.41236324440747474,-0.2932317202916739,0,8.612541627371684,9.011013264256194,-0.046266439585977724,0.9557794861466778,0.9491887822354362,0.967325152325191,measured_isolated_trace_drained_wall_proxy,0.2222222222222222,0.4666666666666667,0.5866666666666667,0.044444444444444446,-0.0942867527266193
89,89,89,parsed_task_number,trace_20260129_202340_task89_Research_and_analyze_the_lates.jsonl,1,0,0,,,,,1,,,,,3,,,,,5,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.416828375,,,,,,,,3.2792513811727986,3.7150973931542968,-0.4358460119814982,-0.1329102167902789,0.8826824801996795,-0.5046357165096698,-0.44264976722247873,-0.35089973798081253,0,3.2792513811727986,3.7150973931542968,-0.1329102167902789,0.8826824801996795,0.8658272242470647,0.9050842158896442,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.2222222222222222,0.4666666666666667,0.5866666666666667,0.044444444444444446,-0.09435394995474979
90,90,90,parsed_task_number,trace_20260129_202616_task90_Analyze_the_complex_issue_of_l.jsonl,3,0,0,,,,,2,,,,,6,,,,,10,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,1.23608075,,,,,,,,9.573626011842862,10.86949937805945,-1.295873366216588,-0.1353586785835956,0.8807789281599883,-1.3778532614018015,-1.2733937640226625,-1.2466482460516684,0,9.573626011842862,10.86949937805945,-0.1353586785835956,0.8807789281599883,0.8740104260315026,0.8849276871186308,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.2222222222222222,0.4666666666666667,0.5866666666666667,0.044444444444444446,-0.09456117178632531
91,91,91,parsed_task_number,trace_20260129_203546_task91_I_would_like_a_detailed_analys.jsonl,2,1,4,0,0.0,0,0.0,2,0,0.0,0,0.0,6,0,0.0,0,0.0,10,utility_global_risk_limited,8,0.0,0.0,0,32,0.0,"{""executed"":32}",0,0.0,0.0,1.0,4.0,0.0,32.228532756562345,32.26475427800324,0.8272349999999999,33.09198927800324,-0.8634565214408951,-0.02679167953325703,0.9739073854343702,-1.433180571457505,-0.8173139759289025,-0.4965955468523203,17.330951894109603,18.240250498080886,-0.9092986039712834,-0.05246674328836683,0.9501487874814574,-1.0644334362831707,-0.9254354919784511,-0.7253834739339347,0,17.330951894109603,18.240250498080886,-0.05246674328836683,0.9501487874814574,0.9419775711752719,0.9601367551783031,measured_isolated_trace_drained_wall_proxy,0.2183406113537118,0.4585152838427948,0.5764192139737991,0.043668122270742356,-0.09417956412537841
92,92,92,parsed_task_number,trace_20260129_204609_task92_For_a_research_project_titled.jsonl,2,0,0,,,,,2,,,,,6,,,,,10,utility_global_risk_limited,8,0.0,0.0,,,,,0,0.0,0.0,,0.0,0.0,,,0.8229065,,,,,,,,6.448152365919668,7.293824001123458,-0.8456716352037894,-0.13114944982897833,0.8840564791426923,-0.9913685027521844,-0.8376914885838325,-0.7600375212740893,0,6.448152365919668,7.293824001123458,-0.13114944982897833,0.8840564791426923,0.8661606466072802,0.8956769895788068,measured_isolated_trace_drained_wall_proxy_no_authoritative_visit,0.2183406113537118,0.4585152838427948,0.5764192139737991,0.043668122270742356,-0.09430384121550922
